"STATE__","BGN_DATE","BGN_TIME","TIME_ZONE","COUNTY","COUNTYNAME","STATE","EVTYPE","BGN_RANGE","BGN_AZI","BGN_LOCATI","END_DATE","END_TIME","COUNTY_END","COUNTYENDN","END_RANGE","END_AZI","END_LOCATI","LENGTH","WIDTH","F","MAG","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","WFO","STATEOFFIC","ZONENAMES","LATITUDE","LONGITUDE","LATITUDE_E","LONGITUDE_","REMARKS","REFNUM"
1.00,3/22/1971 0:00:00,"1645","CST",47.00,"DALLAS","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3217.00,8700.00,0.00,0.00,,906.00
1.00,3/22/1971 0:00:00,"2000","CST",61.00,"GENEVA","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3112.00,8541.00,0.00,0.00,,907.00
1.00,3/22/1971 0:00:00,"2120","CST",73.00,"JEFFERSON","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3323.00,8705.00,0.00,0.00,,908.00
1.00,3/25/1971 0:00:00,"1430","CST",91.00,"MARENGO","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3217.00,8747.00,0.00,0.00,,909.00
1.00,3/25/1971 0:00:00,"1630","CST",73.00,"JEFFERSON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,,,,3323.00,8700.00,0.00,0.00,,910.00
1.00,4/22/1971 0:00:00,"1020","CST",129.00,"WASHINGTON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,200.00,0.00,0.00,0.00,,0.00,,,,,3130.00,8817.00,0.00,0.00,,911.00
1.00,4/22/1971 0:00:00,"1145","CST",99.00,"MONROE","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,200.00,0.00,0.00,0.00,,0.00,,,,,3117.00,8741.00,0.00,0.00,,912.00
1.00,4/23/1971 0:00:00,"0327","CST",59.00,"FRANKLIN","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,,,,3423.00,8805.00,0.00,0.00,,913.00
1.00,4/23/1971 0:00:00,"0330","CST",89.00,"MADISON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,,,,3453.00,8635.00,0.00,0.00,,914.00
1.00,4/23/1971 0:00:00,"0340","CST",77.00,"LAUDERDALE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3500.00,8747.00,0.00,0.00,,915.00
1.00,4/23/1971 0:00:00,"0355","CST",77.00,"LAUDERDALE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3500.00,8735.00,0.00,0.00,,916.00
1.00,4/23/1971 0:00:00,"0400","CST",83.00,"LIMESTONE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3447.00,8700.00,0.00,0.00,,917.00
1.00,4/23/1971 0:00:00,"0410","CST",77.00,"LAUDERDALE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3447.00,8717.00,0.00,0.00,,918.00
1.00,4/23/1971 0:00:00,"0735","CST",55.00,"ETOWAH","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,50.00,0.00,0.00,0.00,,0.00,,,,,3400.00,8600.00,0.00,0.00,,919.00
1.00,4/23/1971 0:00:00,"1000","CST",29.00,"CLEBURNE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3347.00,8535.00,0.00,0.00,,920.00
1.00,4/23/1971 0:00:00,"1030","CST",73.00,"JEFFERSON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,,,,3335.00,8647.00,0.00,0.00,,921.00
1.00,4/23/1971 0:00:00,"1115","CST",109.00,"PIKE","AL","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,200.00,"1",0.00,0.00,0.00,0.25,"K",0.00,,,,,3152.00,8603.00,0.00,0.00,,922.00
1.00,4/23/1971 0:00:00,"1140","CST",99.00,"MONROE","AL","TORNADO",0.00,,,,,0.00,,0.00,,,25.40,300.00,"4",0.00,0.00,0.00,25.00,"K",0.00,,,,,3130.00,8718.00,3146.00,8700.00,,923.00
1.00,4/23/1971 0:00:00,"1303","CST",73.00,"JEFFERSON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3323.00,8700.00,0.00,0.00,,924.00
1.00,4/23/1971 0:00:00,"1305","CST",73.00,"JEFFERSON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3335.00,8647.00,0.00,0.00,,925.00
1.00,4/23/1971 0:00:00,"1310","CST",35.00,"CONECUH","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3130.00,8705.00,0.00,0.00,,926.00
1.00,4/23/1971 0:00:00,"1346","CST",81.00,"LEE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3235.00,8530.00,0.00,0.00,,927.00
1.00,4/23/1971 0:00:00,"1346","CST",81.00,"LEE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3235.00,8530.00,0.00,0.00,,928.00
1.00,4/23/1971 0:00:00,"1445","CST",1.00,"AUTAUGA","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,200.00,0.00,0.00,0.00,,0.00,,,,,3230.00,8635.00,0.00,0.00,,929.00
1.00,4/23/1971 0:00:00,"1600","CST",101.00,"MONTGOMERY","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,300.00,0.00,0.00,0.00,,0.00,,,,,3217.00,8624.00,0.00,0.00,,930.00
1.00,4/23/1971 0:00:00,"1650","CST",113.00,"RUSSELL","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,,,,3223.00,8500.00,0.00,0.00,,931.00
1.00,4/29/1971 0:00:00,"1210","CST",99.00,"MONROE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,86.00,0.00,0.00,0.00,,0.00,,,,,3130.00,8717.00,0.00,0.00,,932.00
1.00,4/29/1971 0:00:00,"1239","CST",109.00,"PIKE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,51.00,0.00,0.00,0.00,,0.00,,,,,3147.00,8600.00,0.00,0.00,,933.00
1.00,4/29/1971 0:00:00,"1317","CST",31.00,"COFFEE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,70.00,0.00,0.00,0.00,,0.00,,,,,3130.00,8554.00,0.00,0.00,,934.00
1.00,4/29/1971 0:00:00,"1319","CST",45.00,"DALE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,53.00,0.00,0.00,0.00,,0.00,,,,,3124.00,8541.00,0.00,0.00,,935.00
1.00,4/29/1971 0:00:00,"1345","CST",69.00,"HOUSTON","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3112.00,8524.00,0.00,0.00,,936.00
1.00,4/30/1971 0:00:00,"0410","CST",5.00,"BARBOUR","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3147.00,8535.00,0.00,0.00,,937.00
1.00,4/30/1971 0:00:00,"0430","CST",5.00,"BARBOUR","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3154.00,8511.00,0.00,0.00,,938.00
1.00,5/8/1971 0:00:00,"0720","CST",5.00,"BARBOUR","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3154.00,8511.00,0.00,0.00,,939.00
1.00,5/8/1971 0:00:00,"1230","CST",97.00,"MOBILE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3030.00,8817.00,0.00,0.00,,940.00
1.00,5/8/1971 0:00:00,"1245","CST",97.00,"MOBILE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3042.00,8817.00,0.00,0.00,,941.00
1.00,5/8/1971 0:00:00,"1310","CST",101.00,"MONTGOMERY","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3217.00,8624.00,0.00,0.00,,942.00
1.00,5/8/1971 0:00:00,"1310","CST",3.00,"BALDWIN","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3054.00,8747.00,0.00,0.00,,943.00
1.00,5/8/1971 0:00:00,"1337","CST",53.00,"ESCAMBIA","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3100.00,8730.00,0.00,0.00,,944.00
1.00,5/8/1971 0:00:00,"1430","CST",61.00,"GENEVA","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3100.00,8547.00,0.00,0.00,,945.00
1.00,5/8/1971 0:00:00,"1437","CST",69.00,"HOUSTON","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,50.00,0.00,0.00,0.00,,0.00,,,,,3117.00,8524.00,0.00,0.00,,946.00
1.00,5/8/1971 0:00:00,"1440","CST",61.00,"GENEVA","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3106.00,8541.00,0.00,0.00,,947.00
1.00,5/12/1971 0:00:00,"1000","CST",97.00,"MOBILE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3042.00,8800.00,0.00,0.00,,948.00
1.00,5/12/1971 0:00:00,"1208","CST",53.00,"ESCAMBIA","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3100.00,8730.00,0.00,0.00,,949.00
1.00,5/12/1971 0:00:00,"1215","CST",47.00,"DALLAS","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3217.00,8654.00,0.00,0.00,,950.00
1.00,5/12/1971 0:00:00,"1230","CST",31.00,"COFFEE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,65.00,0.00,0.00,0.00,,0.00,,,,,3130.00,8547.00,0.00,0.00,,951.00
1.00,5/12/1971 0:00:00,"1340","CST",113.00,"RUSSELL","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3217.00,8511.00,0.00,0.00,,952.00
1.00,5/12/1971 0:00:00,"1340","CST",113.00,"RUSSELL","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3217.00,8511.00,0.00,0.00,,953.00
1.00,5/12/1971 0:00:00,"1345","CST",81.00,"LEE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3230.00,8517.00,0.00,0.00,,954.00
1.00,5/12/1971 0:00:00,"1350","CST",81.00,"LEE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3230.00,8500.00,0.00,0.00,,955.00
1.00,5/24/1971 0:00:00,"2100","CST",77.00,"LAUDERDALE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3453.00,8805.00,0.00,0.00,,956.00
1.00,6/1/1971 0:00:00,"1835","CST",57.00,"FAYETTE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,52.00,0.00,0.00,0.00,,0.00,,,,,3342.00,8747.00,0.00,0.00,,957.00
1.00,6/2/1971 0:00:00,"1715","CST",73.00,"JEFFERSON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3323.00,8647.00,0.00,0.00,,958.00
1.00,6/3/1971 0:00:00,"1630","CST",117.00,"SHELBY","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3317.00,8630.00,0.00,0.00,,959.00
1.00,6/3/1971 0:00:00,"1630","CST",117.00,"SHELBY","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3323.00,8624.00,0.00,0.00,,960.00
1.00,6/3/1971 0:00:00,"1800","CST",73.00,"JEFFERSON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3335.00,8647.00,0.00,0.00,,961.00
1.00,6/3/1971 0:00:00,"1830","CST",117.00,"SHELBY","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3323.00,8641.00,0.00,0.00,,962.00
1.00,6/5/1971 0:00:00,"1535","CST",73.00,"JEFFERSON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3330.00,8647.00,0.00,0.00,,963.00
1.00,6/6/1971 0:00:00,"1600","CST",31.00,"COFFEE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3117.00,8547.00,0.00,0.00,,964.00
1.00,6/6/1971 0:00:00,"1759","CST",33.00,"COLBERT","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,53.00,0.00,0.00,0.00,,0.00,,,,,3447.00,8735.00,0.00,0.00,,965.00
1.00,6/9/1971 0:00:00,"1443","CST",0.00,,"AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,52.00,0.00,0.00,0.00,,0.00,,,,,3335.00,8547.00,0.00,0.00,,966.00
1.00,6/15/1971 0:00:00,"1310","CST",47.00,"DALLAS","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,,,,3223.00,8700.00,0.00,0.00,,967.00
1.00,6/15/1971 0:00:00,"1310","CST",47.00,"DALLAS","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3223.00,8700.00,0.00,0.00,,968.00
1.00,6/15/1971 0:00:00,"1315","CST",55.00,"ETOWAH","AL","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,33.00,"1",0.00,0.00,0.00,2.50,"K",0.00,,,,,3403.00,8603.00,0.00,0.00,,969.00
1.00,6/15/1971 0:00:00,"1340","CST",127.00,"WALKER","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3335.00,8711.00,0.00,0.00,,970.00
1.00,6/15/1971 0:00:00,"1428","CST",0.00,,"AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,50.00,0.00,0.00,0.00,,0.00,,,,,3335.00,8547.00,0.00,0.00,,971.00
1.00,6/16/1971 0:00:00,"1730","CST",55.00,"ETOWAH","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3400.00,8600.00,0.00,0.00,,972.00
1.00,6/16/1971 0:00:00,"1730","CST",43.00,"CULLMAN","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3412.00,8647.00,0.00,0.00,,973.00
1.00,6/16/1971 0:00:00,"1750","CST",43.00,"CULLMAN","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3417.00,8654.00,0.00,0.00,,974.00
1.00,6/17/1971 0:00:00,"1310","CST",35.00,"CONECUH","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3124.00,8654.00,0.00,0.00,,975.00
1.00,6/18/1971 0:00:00,"1945","CST",73.00,"JEFFERSON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,,,,3335.00,8654.00,0.00,0.00,,976.00
1.00,6/25/1971 0:00:00,"1918","CST",97.00,"MOBILE","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3054.00,8805.00,0.00,0.00,,977.00
1.00,6/26/1971 0:00:00,"1827","CST",87.00,"MACON","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,,,,3223.00,8541.00,0.00,0.00,,978.00
1.00,7/12/1971 0:00:00,"0800","CST",57.00,"FAYETTE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3342.00,8747.00,0.00,0.00,,979.00
1.00,7/13/1971 0:00:00,"2000","CST",89.00,"MADISON","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3442.00,8635.00,0.00,0.00,,980.00
1.00,7/15/1971 0:00:00,"1500","CST",75.00,"LAMAR","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,,,,3353.00,8805.00,0.00,0.00,,981.00
1.00,7/15/1971 0:00:00,"2045","CST",77.00,"LAUDERDALE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3453.00,8805.00,0.00,0.00,,982.00
1.00,7/15/1971 0:00:00,"2110","CST",33.00,"COLBERT","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3447.00,8741.00,0.00,0.00,,983.00
1.00,7/15/1971 0:00:00,"2310","CST",89.00,"MADISON","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3442.00,8635.00,0.00,0.00,,984.00
1.00,7/15/1971 0:00:00,"2310","CST",71.00,"JACKSON","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3442.00,8605.00,0.00,0.00,,985.00
1.00,7/19/1971 0:00:00,"1610","CST",133.00,"WINSTON","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3412.00,8724.00,0.00,0.00,,986.00
1.00,7/19/1971 0:00:00,"1825","CST",121.00,"TALLADEGA","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3330.00,8600.00,0.00,0.00,,987.00
1.00,7/25/1971 0:00:00,"1715","CST",73.00,"JEFFERSON","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3335.00,8647.00,0.00,0.00,,988.00
1.00,9/16/1971 0:00:00,"1330","CST",129.00,"WASHINGTON","AL","TORNADO",0.00,,,,,0.00,,0.00,,,5.70,200.00,"2",0.00,0.00,0.00,25.00,"K",0.00,,,,,3122.00,8815.00,3124.00,8810.00,,989.00
1.00,9/16/1971 0:00:00,"1500","CST",129.00,"WASHINGTON","AL","TORNADO",0.00,,,,,0.00,,0.00,,,2.00,200.00,"1",0.00,0.00,0.00,25.00,"K",0.00,,,,,3132.00,8817.00,0.00,0.00,,990.00
1.00,9/16/1971 0:00:00,"1525","CST",3.00,"BALDWIN","AL","TORNADO",0.00,,,,,0.00,,0.00,,,8.70,100.00,"1",0.00,0.00,0.00,250.00,"K",0.00,,,,,3102.00,8739.00,3105.00,8731.00,,991.00
1.00,9/16/1971 0:00:00,"1622","CST",3.00,"BALDWIN","AL","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,150.00,"2",0.00,0.00,0.00,250.00,"K",0.00,,,,,3032.00,8751.00,0.00,0.00,,992.00
1.00,9/17/1971 0:00:00,"0035","CST",31.00,"COFFEE","AL","TORNADO",0.00,,,,,0.00,,0.00,,,0.30,100.00,"3",0.00,0.00,0.00,25.00,"K",0.00,,,,,3125.00,8610.00,0.00,0.00,,993.00
1.00,10/5/1971 0:00:00,"1510","CST",115.00,"ST. CLAIR","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,,,,3330.00,8605.00,0.00,0.00,,994.00
1.00,12/20/1971 0:00:00,"0330","CST",99.00,"MONROE","AL","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,100.00,"3",0.00,0.00,1.00,250.00,"K",0.00,,,,,3118.00,8731.00,0.00,0.00,,995.00
1.00,1/4/1972 0:00:00,"0315","CST",91.00,"MARENGO","AL","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,100.00,"2",0.00,0.00,0.00,250.00,"K",0.00,,,,,3218.00,8747.00,0.00,0.00,,996.00
1.00,1/10/1972 0:00:00,"1030","CST",17.00,"CHAMBERS","AL","TORNADO",0.00,,,,,0.00,,0.00,,,4.50,50.00,"2",0.00,0.00,0.00,25.00,"K",0.00,,,,,3244.00,8535.00,3247.00,8533.00,,997.00
1.00,1/13/1972 0:00:00,"0100","CST",31.00,"COFFEE","AL","TORNADO",0.00,,,,,0.00,,0.00,,,1.10,100.00,"2",0.00,0.00,0.00,250.00,"K",0.00,,,,,3119.00,8548.00,3120.00,8548.00,,998.00
1.00,1/13/1972 0:00:00,"0100","CST",45.00,"DALE","AL","TORNADO",0.00,,,,,0.00,,0.00,,,5.20,100.00,"2",0.00,4.00,88.00,250.00,"K",0.00,,,,,3120.00,8548.00,3123.00,8544.00,,999.00
1.00,1/13/1972 0:00:00,"0215","CST",67.00,"HENRY","AL","TORNADO",0.00,,,,,0.00,,0.00,,,8.40,200.00,"3",0.00,0.00,2.00,250.00,"K",0.00,,,,,3136.00,8524.00,3143.00,8522.00,,1000.00
1.00,1/13/1972 0:00:00,"0215","CST",5.00,"BARBOUR","AL","TORNADO",0.00,,,,,0.00,,0.00,,,8.40,200.00,"3",0.00,0.00,0.00,250.00,"K",0.00,,,,,3143.00,8522.00,3150.00,8520.00,,1001.00
1.00,1/13/1972 0:00:00,"1230","CST",5.00,"BARBOUR","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3147.00,8535.00,0.00,0.00,,1002.00
1.00,3/2/1972 0:00:00,"0345","CST",131.00,"WILCOX","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3200.00,8711.00,0.00,0.00,,1003.00
1.00,3/2/1972 0:00:00,"0700","CST",129.00,"WASHINGTON","AL","TORNADO",0.00,,,,,0.00,,0.00,,,8.00,33.00,"2",0.00,0.00,0.00,2.50,"K",0.00,,,,,3126.00,8803.00,3132.00,8759.00,,1004.00
1.00,3/2/1972 0:00:00,"0745","CST",53.00,"ESCAMBIA","AL","TORNADO",0.00,,,,,0.00,,0.00,,,4.70,33.00,"2",0.00,0.00,0.00,2.50,"K",0.00,,,,,3100.00,8729.00,3102.00,8725.00,,1005.00
1.00,3/2/1972 0:00:00,"0756","CST",121.00,"TALLADEGA","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3317.00,8624.00,0.00,0.00,,1006.00
1.00,3/2/1972 0:00:00,"0951","CST",109.00,"PIKE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,60.00,0.00,0.00,0.00,,0.00,,,,,3147.00,8600.00,0.00,0.00,,1007.00
1.00,3/2/1972 0:00:00,"1028","CST",45.00,"DALE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,64.00,0.00,0.00,0.00,,0.00,,,,,3117.00,8541.00,0.00,0.00,,1008.00
1.00,3/2/1972 0:00:00,"1035","CST",45.00,"DALE","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,,,,3117.00,8541.00,0.00,0.00,,1009.00
1.00,3/2/1972 0:00:00,"1035","CST",45.00,"DALE","AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,,,,3117.00,8541.00,0.00,0.00,,1010.00
1.00,3/16/1972 0:00:00,"1615","CST",119.00,"SUMTER","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3235.00,8817.00,0.00,0.00,,1011.00
1.00,3/16/1972 0:00:00,"1615","CST",43.00,"CULLMAN","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,3412.00,8647.00,0.00,0.00,,1012.00
1.00,3/16/1972 0:00:00,"1803","CST",101.00,"MONTGOMERY","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,56.00,0.00,0.00,0.00,,0.00,,,,,3217.00,8624.00,0.00,0.00,,1013.00
1.00,3/16/1972 0:00:00,"1806","CST",101.00,"MONTGOMERY","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,50.00,0.00,0.00,0.00,,0.00,,,,,3223.00,8617.00,0.00,0.00,,1014.00
1.00,3/16/1972 0:00:00,"1930","CST",45.00,"DALE","AL","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,55.00,0.00,0.00,0.00,,0.00,,,,,3124.00,8541.00,0.00,0.00,,1015.00
1.00,3/18/1972 0:00:00,"1448","CST",0.00,,"AL","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,,,,3035.00,8800.00,0.00,0.00,,1016.00
1.00,3/18/1972 0:00:00,"1500","CST",97.00,"MOBILE","AL","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,60.00,"1",0.00,0.00,0.00,25.00,"K",0.00,,,,,3033.00,8810.00,0.00,0.00,,1017.00
